text,sentiment_label,sentiment_score,suicide_label,suicide_score
"At school: smiling


At home: smiling


At night: i regret that i sold my 1996 toyota celica in cyan blue colour and a 1.8 liter engine with 118 horsepower and and ice cold A/C for 2250 US dollars.",0,0.9452851414680481,LABEL_0,0.9999959468841553
"I want to know how many people here have an actual depression and how many there are ,,depressed'' 14 yrs old white girls.


I wanted to tell you, that if you think depression is wearing black clothes and listening to billie eyelash or other crap like this, then a doctor should have your brain checked.",0,0.9991993308067322,LABEL_0,0.9997852444648743
"""What happened to my happy little girl?"" I don't know what did happen. 😞",0,0.9962106943130493,LABEL_0,0.9997919201850891
WHen you taught he was the one,1,0.9848231077194214,LABEL_0,0.9999961853027344
I listen to thses kinds of songs to much. To much for a 13 year old. People think their life is so bad but never think about other people.13 and I've tried suicide  twice. My mom doesn't love me. She keeps telling me my dad is abusive but my dad said she is the messed up one and I dont know who to believe I'm stuck in the constant tug of war between my dad and mom.then there is my sister she believes everything my mom tells her.she wouldn't let me call her on her 10th birthday.2 years ago this day my best friend killed herself becuase of cyberbullying.so if someone says there life is that bad just remember  you can't complain all the time.hell I can't even complain  but just know things get better like yesterday I got my first girlfriend.and now I'm not fully alone anymore...but just know there is always someone there for you whether you know it or not. If you need to talk to someone about something tell me I'll give you the best advise I can give and I'll be there for you.♥️,0,0.8195618391036987,LABEL_0,0.9905056357383728
"Have you ever been asked “How are you?” and you think to yourself... 

No. I am not. I’m depressed, anxious and stressed. I feel empty and lonely, no one is looking for me and I will never been found, forever stuck in repeat of telling myself I’m okay. But that voice is being muted by the one that tells me to do it. It will help me and get rid of my problems of me. I’m trapped in the one spot that keeps me in unhappiness and suicidal thoughts. 

But you say: “I’m fine.”",0,0.9608495831489563,LABEL_1,0.9993662238121033
Tired of faking my smile everyday,0,0.9987469911575317,LABEL_0,0.9924928545951843
"I feel unworthy. Hearing my dad telling me he wished that he can choose other child than me. Seeing them arguing infront of me, it triggers me a lot to feel this way. Throwing swear words, throwing things infront of you. I am not okay.",0,0.9891281723976135,LABEL_1,0.9998317956924438
"It sucks when as time goes everyone leaves then your alone and being judged for being alone ttying to stay tough but failing like always.. 

Sorry just wanted to express myself",0,0.9990789890289307,LABEL_1,0.9999493360519409
I’m not depressed but I just like this sad place🙂,1,0.9918572902679443,LABEL_0,0.9999854564666748
Parents splitting up. I’m 16 and tryin to join the military out of highschool. I literally have no one. I’m not scared to die it’s the pain it takes to get to that point I just want it quick and easy,1,0.9925508499145508,LABEL_1,0.9999964237213135
If you are here you are the Main Charakter,1,0.998847246170044,LABEL_0,0.9999951124191284
"I knew when I was a kid...I was so happy



But now I am Just Fcked Up",1,0.9037705063819885,LABEL_0,0.999992847442627
hey can Someone tag me in 1 mth? I hope I’ll be still alive :),0,0.8467817902565002,LABEL_1,0.9998632669448853
"Nobody is probably interested in this   and most likely no one is seeing this  but I just want to share my Life a little here on the Internet. 
Born in a Family of Immigrants in a place with People who are the same as me . I grew up with 2 kids who lived in the same building and we were like siblings. Played together all the time and i would call this the probably happiest Time of my Life . One day both were sent back and with that i was all alone. Now it's Time for me to enter grade school . I was heavily bullied because i looked different from the other kids and i was really a shy kid which didn't speak a lot . The Teachers didn't do much to help only saving things like ""stop to bully him"" and when i was at my Limit of what i could endure at that time i beat the bullies and as you can expect the Teachers scolded me for that. After they told my parents what happened i got a beaten at Home. I made some Friends from other classes but i was betrayed by them . The only one who i could trust was the guy who took care of the children in the afternoon Programm. Always played chess and other Board games with me . At the secondary school it wasn't much better. I was put into a class with some racist People which made fun of me . I was alone again and if i told my parents they would be mad at me . With all that i was Lonely.  I trusted no one , not even my parents  parents und all isolated myself a much as i could from others. Since you are forced to be with others and work with them in school i put on a mask . At the 9th grade i just couldn't do it anymore. I skipped school just for a day and these would later be multiple days and then to weeks . At that time at Home i had many thoughts about my Life.  All the things i could have done better and the the thoughts about death came . That was in the 9th grade. I thought about being all alone when my parents would pass away and maybe i should just vanish into nothingness. It will happen sooner or later anyway and nobody will miss me. Later when they put me in a different class because i had to repeat the 9th grade things were better but the wounds were already there. I would still isolate myself from others . Even after i graduated idk what to do with my Life right now. I am Lonely  and everything is just tiring. 
This is the End. If you managed to read through all this i am sorry for the bad english and thank you for spending the Time to read this Story of a worthless Person.",0,0.9974899291992188,LABEL_1,0.9992609620094299
"Reasons to live:

1: We would miss you.
2: It’s worth it to be alive.
3: It does get better, believe it or not it will eventually get better.
4: There’s so much you would miss out on doing.
5: You are worth it don’t let anyone, even yourself tell you otherwise.
6: God made you for a reason, you have a purpose.
7: There is always a reason to like you may not know it right now, but there’s always a reason to live.
8: So many people care about you. 
10: You are amazing
11:  I don’t even know you and I love you.
12: I don’t even know you and I care about you.
13: There are plenty of other people that love you.
14: There are plenty of people that care about you.
15: God loves you.
16: God cares about you.
17: Sometimes will be really tough, but it will just make you a stronger person.
18: What about all the things you’ve always wanted to do? What about all the things you’ve planned, but never got around to doing? You can’t do them if your dead.
19: I want you to be alive.
20: People care about you, they are about you even more than you know it.
21: You won’t be able to listen to music if you die.
22: You’ll never be able to listen to your favorite song if you die.
23: You’ll never be able to listen to your favorite singer if you die.
24: You’ll never be able to listen to your favorite rapper if you die.
25: listening to really loud music. 
26: Killing yourself is never worth it, you’ll hit both yourself and the people who care about you.
27: There are so many people that would miss you including me.
28: You’re preventing a future generation, your kids, from even being born.
29: You are Gorgeous.
30: Someone out there loves you.
31: How do you think your family would feel? Would it improve your life if you die?
32: Proving people wrong with your success.
33: Watching the jerks that doubted you fail at life.
34: You’ll never have the feeling of walking into a warm building on a cold day.
35: You’ll never have the feeling of waking into a cold building on a hot day.
36: Being stupid in public just because you can.
37: Helping other people.
38: You have a future to live for.
39: Being alive is just real good. 
40: Not being alive is just really bad.
41: Finding your soulmate.
42: All Nighters.
43: Sleeping in all day.
44: You can look back at your self later in you life and be glad you didn’t commit suicide.
45: Nobody will ever be like you.
46: Your Unique.
47: Puppies.
48: Puppy Kisses 
49: Netflix.
50: Decorating the Christmas tree. 
51: The kind of dreams that wake you up and you can’t stop smiling.
52: Breakfast in bed.
53: New Clothes.
54: New Shoes.
55: New books by your favorite authors.
56: Sunrises and Sunsets.
57: Friends. 
58: The Ocean.
59: Sunlight that is warm on your back but not too hot.
60: Your Family.
61: Inside Jokes.
62: Birthdays.
63: Christmas.
64: Family Traditions.
65: The taste of your favorite food.
66: Watching your favorite tv show.
67: Watching your favorite Movie.
68: The adventure of going somewhere new.
69: The ability to persue what ever you choose ( there are over 7 billion people on Earth, don’t be afraid to be you )
70: To earn money and rewards.
71: You can always flip your life around.
72: To find the perfect job of career.
73: Pizza.
74: Kittens.
75: New Haircuts
76: Awkward moments you can look back to and laugh.
77: God is Good.
78: The world needs you.
79: Roller Coasters.
80: Showers.
81: Cake.
82: Growing old.
83: Growing old with the person you love.
84: Singing.
85: Sleeping.
86: Ice Cream.
87: Eating warm cookies straight out the oven. 
88: Food in general.
89: Movie nights.
90: Candy.
91: Popcorn.
92: Daydreaming.
93: The happy moments.
94: Halloween
95: Sleepovers.
96: Parties. 
97: Having a good personality.
98: Making people happy.
99: Bonfires.
100: Sitting on rooftops.
101: Going on vacation.
102: Hearing crazy stories
103:Telling crazy stories.
104: Treehouses
105: Starbucks
106: You’ve changed someone’s live.
107: If you end your life, you’re stopping yourself from achieving great things.
108: Everyone has a talent including you.
109: Eating crazy food. 
110:Hanging out with your friends.
111: Nobody can ever replace you.
112: You have so much to live for. 
113: Your dreams need some fulfilling to do.
114: Living life to the fullest.
115: Heck, I would miss you like crazy.
116: Your family and friends would be devastated if you died.
117: Someone out there is constantly praying to meet someone like you.
118: Your future kids will never come to existence of you die right now.
119: You could save someone’s life.
120: You are too beautiful to disappear.
121: You are bigger than any of your problems.
122: You are never alone in this struggle.
123: Tomorrow is another day, please be there to see it.
124: You are worth more than you think.
125: But, the final and most important one is, just, being able to experience life. Because even if your life doesn't seem so great right now, anything could happen. 

if anyone wants to talk about something email me at justarn1slt@gmail.com

All suicide hotline numbers if you need someone to talk to:
  Argentina: +5402234930430
Australia: 131114
Austria: 142; for children and young people, 147
Belgium: 106
Bosnia & Herzegovina: 080 05 03 05
Botswana: 3911270
Brazil: 188 for the CVV National Association
Canada: 1.833.456.4566, 5147234000 (Montreal); 18662773553 (outside Montreal)
Croatia: 014833888
Denmark: +4570201201
Egypt: 7621602
Estonia: 3726558088; in Russian 3726555688
Finland: 010 195 202
France: 0145394000
Germany: 08001810771
Holland: 09000767
Hong Kong: +852 2382 0000
Hungary: 116123
India: 8888817666
Ireland: +4408457909090
Italy: 800860022
Japan: +810352869090
Mexico: 5255102550
New Zealand: 0800543354
Norway: +4781533300
Philippines: 028969191
Poland: 5270000
Portugal: 21 854 07 40/8 . 96 898 21 50
Russia: 0078202577577
Spain: 914590050
South Africa: 0514445691
Sweden: 46317112400
Switzerland: 143
United Kingdom: 08457909090
USA: 18002738255
Veterans' Crisis Line: 1 800 273 8255/ text 838255.


for the actually depressed ppl <3 
THIS  IS NOT MY MESSAGE IM JUST SPREADING IT 
love ya guys <3",1,0.9969151020050049,LABEL_1,0.9999924898147583
